DONOR,Donor,RECIPIENT,Recipient,SECTOR,Sector,FLOW,Flow,CHANNEL,Channel,AMOUNTTYPE,Amount type,FLOWTYPE,Flow type,AIDTYPE,Type of aid,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,18.536135,,
20005,"Official Donors, Total",288,Zambia,112,"I.1.b. Basic Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.572629,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,1.688799,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,1.135928,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,1.188398,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,10.711563,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,8.529964,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,2.258815,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,12.404222,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,17.869372,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,22.67966,,
20005,"Official Donors, Total",288,Zambia,113,"I.1.c. Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.934539,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,3.61576,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,3.015609,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,3.256003,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,4.085155,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,5.912913,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,25.831964,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,1.906917,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,13.943441,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,3.148033,,
20005,"Official Donors, Total",288,Zambia,114,"I.1.d. Post-Secondary Education, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,0.789638,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,52.067665,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,84.28921,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,87.450393,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,141.543517,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,354.270147,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,104.450658,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,337.539741,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,79.855887,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,95.641948,,
20005,"Official Donors, Total",288,Zambia,120,"I.2. Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,11.58841,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,11.641118,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,8.123421,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,4.917163,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,5.180467,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,26.740286,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,13.467802,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,52.316802,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,13.851554,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,7.034857,,
20005,"Official Donors, Total",288,Zambia,121,"I.2.a. Health, General, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,2.330864,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,40.426547,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,76.165789,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,82.53323,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,136.36305,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,327.529861,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,90.982856,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,285.222939,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,66.004333,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,88.607091,,
20005,"Official Donors, Total",288,Zambia,122,"I.2.b. Basic Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,9.257546,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,280.310975,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,268.342067,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2011,2011,USD,US Dollar,6,Millions,,,384.916709,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2012,2012,USD,US Dollar,6,Millions,,,234.341575,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2013,2013,USD,US Dollar,6,Millions,,,248.822954,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2014,2014,USD,US Dollar,6,Millions,,,234.355816,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2015,2015,USD,US Dollar,6,Millions,,,223.261635,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2016,2016,USD,US Dollar,6,Millions,,,304.660375,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2017,2017,USD,US Dollar,6,Millions,,,330.812397,,
20005,"Official Donors, Total",288,Zambia,130,"I.3. Population Policies/Programmes & Reproductive Health, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2018,2018,USD,US Dollar,6,Millions,,,9.016738,,
20005,"Official Donors, Total",288,Zambia,140,"I.4. Water Supply & Sanitation, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2009,2009,USD,US Dollar,6,Millions,,,28.562231,,
20005,"Official Donors, Total",288,Zambia,140,"I.4. Water Supply & Sanitation, Total",100,Official Development Assistance,100,All Channels,A,Current Prices,115,Commitments,100,"All Types, Total",2010,2010,USD,US Dollar,6,Millions,,,29.183393,,
